user_id,gender,first,last,electronics,nonelectronics,total,quantity,home,sports,clothes,health,books,digital,toys,subscribe,city
55087,F,33,5,75,37,112,7,1,2,3,0,0,0,1,no,Glasgow
55088,F,25,21,25,96,121,2,0,1,1,0,0,0,0,no,Birmingham
55089,F,9,5,26,131,157,2,1,0,0,1,0,0,0,no,London
55090,F,13,11,29,52,81,2,0,0,0,0,0,1,1,no,London
55091,F,31,23,25,94,119,2,1,0,1,0,0,0,0,no,Birmingham
55092,F,39,11,71,141,212,6,1,0,3,0,0,0,2,no,London
55093,F,23,5,58,183,241,5,2,1,0,0,0,2,0,no,Liverpool
55094,F,49,15,140,143,283,12,2,1,2,0,2,1,4,no,Birmingham
55095,F,23,15,26,206,232,2,0,0,1,1,0,0,0,no,London
55096,F,39,11,59,272,331,5,0,2,1,0,1,1,0,no,Manchester
55097,F,37,35,26,285,311,2,1,0,0,1,0,0,0,no,Glasgow
55098,F,11,11,15,21,36,1,0,0,1,0,0,0,0,no,London
55099,F,5,5,15,256,271,1,0,0,0,0,0,0,1,no,London
55100,F,79,9,137,296,433,12,3,0,4,1,0,0,4,no,Glasgow
55101,M,25,19,23,26,49,2,2,0,0,0,0,0,0,no,Liverpool
55102,F,17,13,26,291,317,2,1,0,0,1,0,0,0,no,London
55103,F,25,25,15,186,201,1,0,0,1,0,0,0,0,no,Birmingham
55104,F,37,31,23,291,314,2,2,0,0,0,0,0,0,no,London
55105,F,15,7,29,182,211,2,0,0,0,0,0,1,1,yes,Liverpool
55106,M,15,11,29,142,171,2,0,0,0,0,0,1,1,yes,London
55107,F,37,15,89,265,354,7,2,0,0,0,1,2,2,no,London
55108,F,29,1,73,88,161,6,0,0,3,0,1,2,0,no,London
55109,F,13,13,15,168,183,1,1,0,0,0,0,0,0,no,sheffield
55110,F,49,9,147,208,355,12,0,2,1,1,2,3,3,yes,Birmingham
55111,F,9,5,29,144,173,2,0,1,0,0,0,0,1,no,sheffield
55112,M,25,7,90,320,410,8,1,1,2,1,2,1,0,no,Glasgow
55113,F,17,5,41,46,87,3,0,0,0,0,1,1,1,no,London
55114,F,9,9,15,291,306,1,1,0,0,0,0,0,0,no,London
55115,F,23,13,46,167,213,4,1,0,1,0,0,2,0,no,London
55116,M,59,13,116,67,183,10,2,1,1,0,1,2,3,no,Birmingham
55117,F,17,11,27,19,46,2,0,0,0,1,1,0,0,no,Birmingham
55118,F,41,7,85,297,382,7,1,0,1,0,1,3,1,no,London
55119,M,69,11,107,277,384,10,2,1,5,2,0,0,0,no,London
55120,F,33,13,46,151,197,4,1,1,1,0,1,0,0,no,London
55121,F,13,13,15,257,272,1,0,0,1,0,0,0,0,no,London
55122,F,15,15,15,241,256,1,1,0,0,0,0,0,0,no,Birmingham
55123,M,77,17,116,202,318,10,1,1,2,1,1,1,3,no,Glasgow
55124,F,1,1,15,275,290,1,0,0,0,0,0,1,0,no,London
55125,F,75,23,126,207,333,12,3,3,4,1,0,1,0,no,Glasgow
55126,F,11,11,15,293,308,1,0,1,0,0,0,0,0,no,Liverpool
55127,F,11,11,15,9,24,1,0,0,0,0,0,0,1,no,Manchester
55128,F,55,15,82,116,198,7,1,0,2,1,2,0,1,no,Glasgow
55129,F,11,11,15,149,164,1,1,0,0,0,0,0,0,no,London
55130,F,5,1,25,90,115,2,0,0,2,0,0,0,0,no,Glasgow
55131,F,15,15,15,26,41,1,1,0,0,0,0,0,0,no,London
55132,F,15,9,25,236,261,2,1,0,1,0,0,0,0,no,Birmingham
55133,F,17,15,29,137,166,2,0,0,1,0,0,0,1,no,London
55134,F,85,27,144,320,464,12,5,0,3,0,1,0,3,no,London
55135,F,23,7,39,46,85,3,0,0,2,0,0,0,1,no,Glasgow
55136,M,21,7,62,141,203,5,0,0,3,0,0,1,1,yes,London
55137,F,31,21,37,133,170,3,1,0,1,0,1,0,0,no,London
55138,F,9,1,42,255,297,4,1,1,1,0,0,0,1,no,Glasgow
55139,F,11,11,15,206,221,1,0,0,1,0,0,0,0,no,London
55140,M,55,9,92,62,154,9,3,2,2,1,1,0,0,no,Birmingham
55141,F,43,3,123,98,221,11,2,0,2,2,2,3,0,yes,sheffield
55142,F,11,11,15,136,151,1,0,0,0,0,0,0,1,no,Glasgow
55143,M,15,11,26,58,84,2,0,1,0,1,0,0,0,no,Manchester
55144,M,41,11,57,155,212,5,2,0,0,2,1,0,0,no,London
55145,F,25,7,78,275,353,7,4,0,2,0,1,0,0,no,Manchester
55146,F,23,5,77,241,318,7,3,1,1,0,0,1,1,yes,London
55147,M,41,19,58,286,344,5,2,0,1,1,0,0,1,no,London
55148,F,63,11,101,216,317,9,3,1,0,2,1,1,1,no,London
55149,M,11,5,26,280,306,2,0,0,1,1,0,0,0,no,sheffield
55150,F,7,3,27,161,188,2,0,0,1,0,1,0,0,no,Liverpool
55151,F,47,15,76,66,142,7,3,1,0,1,1,1,0,yes,Birmingham
55152,M,15,9,26,60,86,2,1,0,0,1,0,0,0,no,London
55153,M,55,31,123,282,405,12,6,2,2,1,1,0,0,no,London
55154,F,31,25,29,281,310,2,0,0,0,0,0,1,1,no,Birmingham
55155,F,13,9,29,263,292,2,0,0,0,0,1,0,1,no,London
55156,F,13,7,29,178,207,2,0,0,1,0,0,0,1,no,London
55157,F,15,1,77,322,399,7,2,2,0,2,0,0,1,yes,London
55158,F,15,9,26,30,56,2,0,0,1,1,0,0,0,no,London
55159,M,33,29,29,141,170,2,1,0,0,0,0,0,1,no,London
55160,F,19,9,39,159,198,3,0,1,0,1,0,1,0,no,Liverpool
55161,F,47,25,96,329,425,9,1,3,3,1,0,0,1,no,London
55162,F,11,5,29,102,131,2,0,1,0,0,0,0,1,no,Liverpool
55163,F,15,13,27,282,309,2,0,1,0,0,1,0,0,no,Glasgow
55164,F,17,13,29,80,109,2,0,0,0,1,0,0,1,yes,London
55165,M,7,5,26,22,48,2,1,0,0,1,0,0,0,no,London
55166,F,23,21,25,78,103,2,1,0,1,0,0,0,0,no,London
55167,M,15,11,28,33,61,2,0,0,0,0,1,1,0,no,London
55168,F,35,13,64,175,239,5,1,0,0,0,0,2,2,yes,Birmingham
55169,F,29,29,15,293,308,1,0,0,0,1,0,0,0,no,Glasgow
55170,F,11,11,15,201,216,1,0,0,0,0,1,0,0,no,Glasgow
55171,F,13,13,15,257,272,1,0,0,1,0,0,0,0,no,London
55172,F,7,7,15,191,206,1,1,0,0,0,0,0,0,no,Birmingham
55173,F,43,19,81,209,290,7,2,2,0,0,0,2,1,no,London
55174,M,9,1,37,40,77,3,1,0,0,0,0,0,2,no,Birmingham
55175,F,7,7,15,105,120,1,0,0,1,0,0,0,0,no,Glasgow
55176,F,11,7,26,188,214,2,1,0,0,1,0,0,0,no,Bristol
55177,F,75,13,138,196,334,12,2,1,5,1,0,0,3,no,Birmingham
55178,F,17,9,28,33,61,2,0,0,0,0,1,1,0,no,London
55179,F,35,11,53,249,302,4,0,0,2,0,0,0,2,no,Birmingham
55180,F,9,9,15,125,140,1,0,0,0,0,0,1,0,no,Glasgow
55181,F,15,9,25,129,154,2,0,0,2,0,0,0,0,no,Glasgow
55182,F,17,9,27,232,259,2,1,0,0,0,1,0,0,no,London
55183,M,7,5,27,156,183,2,0,0,0,1,1,0,0,no,Birmingham
55184,F,7,1,23,65,88,2,2,0,0,0,0,0,0,no,London
55185,F,15,15,15,113,128,1,0,0,1,0,0,0,0,no,London
55186,F,25,13,62,221,283,5,0,0,2,0,2,1,0,no,Birmingham
55187,F,25,3,44,128,172,4,1,1,0,0,2,0,0,no,sheffield
55188,F,29,13,86,127,213,7,0,0,1,2,2,2,0,no,Birmingham
55189,M,27,11,56,260,316,5,0,1,1,3,0,0,0,no,Glasgow
55190,F,9,9,15,268,283,1,1,0,0,0,0,0,0,no,Glasgow
55191,M,25,25,15,201,216,1,0,0,0,0,0,0,1,no,London
55192,F,19,19,15,84,99,1,0,0,1,0,0,0,0,no,Manchester
55193,F,3,1,24,152,176,2,0,2,0,0,0,0,0,no,London
55194,F,15,9,27,46,73,2,0,0,0,1,1,0,0,no,Glasgow
55195,M,15,13,23,21,44,2,2,0,0,0,0,0,0,no,London
55196,M,53,17,109,313,422,10,3,1,3,2,1,0,0,no,Liverpool
55197,M,7,7,15,180,195,1,0,0,0,0,0,0,1,no,Liverpool
55198,F,11,11,15,61,76,1,0,1,0,0,0,0,0,no,Birmingham
55199,F,13,13,15,119,134,1,0,0,0,0,0,1,0,no,London
55200,M,15,15,15,144,159,1,1,0,0,0,0,0,0,no,Glasgow
55201,F,15,11,26,97,123,2,1,0,0,1,0,0,0,no,London
55202,F,15,1,39,89,128,3,0,0,1,0,0,0,2,no,London
55203,M,23,9,53,25,78,5,1,1,1,2,0,0,0,no,London
55204,M,17,9,26,292,318,2,1,0,0,1,0,0,0,no,London
55205,F,5,1,28,69,97,2,0,0,1,0,0,1,0,no,Birmingham
55206,F,15,15,15,219,234,1,0,0,0,1,0,0,0,no,London
55207,M,25,21,26,101,127,2,0,0,1,1,0,0,0,no,Bristol
55208,F,9,3,24,240,264,2,1,1,0,0,0,0,0,no,Birmingham
55209,F,31,11,53,171,224,4,0,0,2,0,0,0,2,no,Birmingham
55210,F,41,21,56,20,76,5,1,1,1,0,0,0,2,no,Birmingham
55211,M,35,1,133,86,219,12,2,1,4,3,0,2,0,no,London
55212,F,47,11,95,192,287,9,2,2,2,2,1,0,0,no,London
55213,F,29,25,26,135,161,2,0,1,0,1,0,0,0,no,London
55214,F,11,7,26,243,269,2,1,0,0,1,0,0,0,no,Glasgow
55215,M,19,7,38,55,93,3,0,1,1,0,0,1,0,no,London
55216,F,9,1,28,220,248,2,0,0,1,0,0,1,0,no,Bristol
55217,F,9,9,15,32,47,1,0,0,0,0,0,1,0,no,London
55218,F,31,5,108,178,286,10,2,1,4,0,2,0,1,no,London
55219,M,23,15,23,192,215,2,2,0,0,0,0,0,0,no,London
55220,F,13,5,25,255,280,2,1,0,1,0,0,0,0,no,London
55221,M,11,11,15,151,166,1,0,0,1,0,0,0,0,yes,London
55222,M,29,15,74,198,272,6,0,0,1,1,1,3,0,no,London
55223,M,41,11,103,191,294,9,0,1,5,2,1,0,0,no,Birmingham
55224,F,9,1,25,276,301,2,0,1,1,0,0,0,0,no,sheffield
55225,F,7,1,29,43,72,2,0,0,0,0,0,1,1,no,Birmingham
55226,F,79,19,133,335,468,12,3,1,5,0,1,0,2,no,London
55227,F,15,15,15,150,165,1,0,1,0,0,0,0,0,yes,London
55228,M,3,3,15,132,147,1,0,0,0,0,1,0,0,yes,London
55229,M,25,9,51,206,257,4,1,1,0,0,0,1,1,no,London
55230,M,7,7,15,228,243,1,0,0,0,0,0,0,1,no,Birmingham
55231,F,19,19,15,56,71,1,0,0,0,0,1,0,0,no,Manchester
55232,F,25,19,26,233,259,2,0,0,1,1,0,0,0,no,Birmingham
55233,F,9,9,15,109,124,1,0,0,0,1,0,0,0,no,London
55234,F,51,11,112,97,209,10,3,0,3,1,1,0,2,no,London
55235,F,47,27,59,87,146,5,3,0,0,0,0,0,2,no,London
55236,M,41,13,67,322,389,6,2,0,2,1,0,1,0,no,London
55237,F,3,3,15,88,103,1,0,0,0,0,0,0,1,no,London
55238,M,29,5,86,76,162,7,4,0,0,0,1,0,2,no,Birmingham
55239,M,9,9,15,224,239,1,0,0,0,0,0,0,1,no,London
55240,F,35,13,105,64,169,9,1,1,2,2,0,1,2,no,Glasgow
55241,F,41,15,52,195,247,5,1,1,3,0,0,0,0,no,London
55242,M,29,5,135,293,428,11,0,4,1,1,1,2,2,yes,London
55243,F,21,15,28,31,59,2,0,0,1,0,0,1,0,no,London
55244,F,29,13,60,223,283,5,0,0,3,0,1,1,0,no,Bristol
55245,M,15,11,28,71,99,2,0,0,0,1,0,1,0,no,sheffield
55246,M,7,7,15,296,311,1,0,0,0,1,0,0,0,yes,London
55247,F,15,15,15,288,303,1,0,0,0,0,0,0,1,no,London
55248,M,53,11,103,274,377,9,1,0,2,3,1,2,0,no,London
55249,F,17,5,37,277,314,3,2,0,0,0,0,0,1,no,Liverpool
55250,F,13,13,15,259,274,1,0,0,0,1,0,0,0,no,Birmingham
55251,F,17,11,27,134,161,2,0,0,0,1,1,0,0,no,London
55252,F,17,9,25,158,183,2,0,1,1,0,0,0,0,no,sheffield
55253,F,21,21,15,136,151,1,0,0,1,0,0,0,0,no,London
55254,F,11,11,15,105,120,1,0,0,0,0,1,0,0,no,London
55255,F,15,15,15,87,102,1,1,0,0,0,0,0,0,no,Birmingham
55256,F,5,5,15,16,31,1,0,1,0,0,0,0,0,no,sheffield
55257,F,3,3,15,223,238,1,0,0,1,0,0,0,0,no,Manchester
55258,F,31,7,87,172,259,7,0,1,2,0,0,0,4,yes,Liverpool
55259,F,63,31,70,197,267,7,2,1,4,0,0,0,0,no,London
55260,F,25,15,34,58,92,3,2,0,0,1,0,0,0,no,Birmingham
55261,F,47,15,88,89,177,8,1,2,2,1,1,1,0,no,Glasgow
55262,M,35,9,117,204,321,10,1,0,4,2,2,1,0,no,Liverpool
55263,M,11,9,24,171,195,2,1,1,0,0,0,0,0,no,London
55264,F,21,15,28,167,195,2,0,0,1,0,0,1,0,no,Manchester
55265,M,25,23,29,244,273,2,0,0,0,0,0,0,2,no,sheffield
55266,F,45,7,73,294,367,7,1,1,4,1,0,0,0,no,London
55267,M,51,1,112,174,286,10,2,0,3,2,1,1,1,no,Manchester
55268,F,63,13,98,102,200,9,3,1,2,0,1,2,0,no,London
55269,M,33,31,29,285,314,2,0,0,1,0,0,0,1,no,Glasgow
55270,F,15,11,29,145,174,2,0,0,1,0,0,0,1,no,Birmingham
55271,F,15,7,25,221,246,2,0,0,2,0,0,0,0,no,Birmingham
55272,F,11,11,15,130,145,1,0,0,0,0,0,0,1,yes,London
55273,M,15,15,15,181,196,1,0,0,0,0,1,0,0,no,Liverpool
55274,M,37,11,131,244,375,11,1,0,3,2,1,2,2,no,London
55275,F,5,5,15,234,249,1,1,0,0,0,0,0,0,no,London
55276,M,17,7,39,302,341,3,0,0,1,0,1,0,1,no,Liverpool
55277,M,57,33,67,112,179,6,2,1,1,1,0,0,1,no,Glasgow
55278,M,19,13,29,255,284,2,0,0,0,0,0,1,1,no,London
55279,F,29,29,15,93,108,1,0,1,0,0,0,0,0,no,London
55280,F,29,29,15,185,200,1,0,1,0,0,0,0,0,no,Bristol
55281,F,49,33,97,134,231,8,0,1,1,3,0,1,2,no,London
55282,M,27,9,66,141,207,5,0,0,2,0,0,1,2,no,Glasgow
55283,F,39,1,101,70,171,9,4,1,2,0,1,0,1,no,London
55284,F,19,1,79,269,348,7,2,0,2,1,1,1,0,no,Glasgow
55285,F,21,13,29,187,216,2,0,0,0,0,0,1,1,no,London
55286,F,7,7,15,260,275,1,1,0,0,0,0,0,0,no,Glasgow
55287,F,39,13,62,145,207,5,0,2,1,0,0,0,2,no,Glasgow
55288,F,55,11,116,79,195,10,4,0,2,1,1,1,1,no,Birmingham
55289,F,21,15,28,127,155,2,0,0,0,1,0,1,0,no,Glasgow
55290,M,77,27,114,193,307,10,1,1,3,2,1,0,2,no,sheffield
55291,F,11,11,15,223,238,1,0,0,1,0,0,0,0,no,Birmingham
55292,F,5,1,27,295,322,2,1,0,0,0,1,0,0,no,Bristol
55293,F,13,9,24,113,137,2,1,1,0,0,0,0,0,no,London
55294,F,11,11,15,85,100,1,0,0,0,0,0,0,1,no,Glasgow
55295,F,9,9,15,57,72,1,1,0,0,0,0,0,0,no,Birmingham
55296,F,17,11,27,149,176,2,0,0,1,0,1,0,0,yes,London
55297,M,41,5,82,185,267,7,3,0,1,0,0,1,2,yes,Liverpool
55298,M,45,17,56,26,82,5,1,1,0,1,0,2,0,no,London
55299,M,17,9,27,184,211,2,1,0,0,0,1,0,0,no,Bristol
55300,M,47,7,110,51,161,10,5,0,2,2,0,0,1,no,London
55301,M,9,7,27,246,273,2,0,0,1,0,1,0,0,no,Birmingham
55302,M,11,11,15,209,224,1,0,0,0,0,0,1,0,no,London
55303,M,47,11,84,255,339,7,1,0,2,1,0,2,1,yes,London
55304,M,47,19,82,266,348,7,2,1,0,2,0,0,2,no,London
55305,M,17,3,59,156,215,5,2,0,1,0,0,2,0,no,sheffield
55306,M,41,7,93,90,183,8,1,1,0,2,2,2,0,no,London
55307,F,13,11,25,172,197,2,1,0,1,0,0,0,0,no,London
55308,F,11,11,15,119,134,1,0,0,0,1,0,0,0,no,London
55309,F,27,27,15,267,282,1,0,1,0,0,0,0,0,no,Manchester
55310,F,41,7,94,285,379,8,1,0,3,1,1,0,2,no,London
55311,F,13,13,15,258,273,1,1,0,0,0,0,0,0,no,sheffield
55312,F,65,15,133,242,375,12,3,2,3,0,0,2,2,yes,Glasgow
55313,F,9,5,25,114,139,2,1,0,1,0,0,0,0,no,Birmingham
55314,M,47,13,111,164,275,10,2,1,3,0,2,1,1,no,London
55315,M,27,23,26,52,78,2,0,0,0,2,0,0,0,no,Birmingham
55316,F,31,31,15,144,159,1,1,0,0,0,0,0,0,no,London
55317,M,33,1,88,71,159,7,2,0,0,0,2,1,2,yes,London
55318,F,13,13,15,257,272,1,0,0,0,0,0,1,0,no,London
55319,F,7,7,15,31,46,1,1,0,0,0,0,0,0,no,Birmingham
55320,F,13,13,15,82,97,1,1,0,0,0,0,0,0,no,London
55321,M,7,3,24,241,265,2,1,1,0,0,0,0,0,no,London
55322,F,19,13,24,299,323,2,1,1,0,0,0,0,0,no,Liverpool
55323,M,73,21,126,325,451,12,6,1,3,1,0,0,1,no,London
55324,F,5,5,15,109,124,1,0,0,0,0,1,0,0,no,sheffield
55325,F,19,17,29,67,96,2,0,0,0,1,0,0,1,yes,London
55326,F,55,15,113,121,234,10,3,1,4,0,0,0,2,no,London
55327,F,31,27,28,203,231,2,0,1,0,0,0,1,0,no,London
55328,F,9,3,29,219,248,2,0,0,1,0,0,0,1,no,Birmingham
55329,F,7,7,15,115,130,1,0,0,0,0,0,0,1,no,Birmingham
55330,F,13,13,15,139,154,1,0,0,1,0,0,0,0,no,London
55331,M,41,7,107,122,229,10,5,2,1,1,0,0,1,no,London
55332,F,9,9,15,181,196,1,0,0,0,0,0,0,1,no,Birmingham
55333,M,53,1,103,267,370,9,0,2,3,2,0,0,2,no,Liverpool
55334,M,91,31,115,224,339,10,1,3,4,1,0,1,0,no,Birmingham
55335,M,25,19,26,150,176,2,1,0,0,1,0,0,0,no,Liverpool
55336,M,21,7,72,98,170,6,0,0,3,1,1,0,1,no,sheffield
55337,F,41,33,25,96,121,2,0,0,2,0,0,0,0,no,Bristol
55338,M,13,13,15,258,273,1,0,0,1,0,0,0,0,yes,London
55339,M,45,5,123,230,353,11,3,1,2,1,1,2,1,yes,London
55340,M,55,3,136,214,350,12,4,0,4,1,0,1,2,no,Birmingham
55341,M,45,13,115,62,177,10,3,1,1,0,2,1,2,no,London
55342,F,9,7,28,157,185,2,0,0,1,0,0,1,0,no,London
55343,M,23,11,48,47,95,4,1,1,1,0,0,0,1,no,Bristol
55344,F,41,7,113,258,371,10,5,0,2,1,0,0,2,no,London
55345,F,37,9,141,81,222,12,3,1,2,0,2,0,4,no,Birmingham
55346,F,33,9,101,298,399,9,2,1,4,0,1,0,1,no,London
55347,F,21,15,26,287,313,2,0,0,1,1,0,0,0,no,Glasgow
55348,F,3,3,15,273,288,1,1,0,0,0,0,0,0,no,Bristol
55349,F,69,13,104,180,284,10,2,2,4,1,0,0,1,no,Birmingham
55350,F,1,1,15,186,201,1,0,1,0,0,0,0,0,no,London
55351,M,23,3,44,80,124,4,1,1,0,1,1,0,0,no,London
55352,F,15,13,28,285,313,2,0,0,0,0,0,2,0,no,Birmingham
55353,M,49,1,134,160,294,11,2,0,1,4,0,1,3,no,London
55354,F,7,1,29,261,290,2,0,0,0,0,1,0,1,yes,Glasgow
55355,F,11,11,15,175,190,1,0,0,0,0,1,0,0,no,London
55356,M,5,5,15,10,25,1,0,0,0,0,0,0,1,yes,London
55357,M,31,15,52,206,258,4,0,0,0,2,1,0,1,no,Birmingham
55358,F,11,11,15,11,26,1,1,0,0,0,0,0,0,no,sheffield
55359,F,9,3,25,68,93,2,0,1,1,0,0,0,0,no,London
55360,F,21,21,15,273,288,1,0,0,1,0,0,0,0,no,London
55361,F,29,13,36,116,152,3,0,0,1,1,1,0,0,no,London
55362,F,11,11,15,68,83,1,1,0,0,0,0,0,0,no,Birmingham
55363,F,1,1,15,276,291,1,0,0,0,0,0,1,0,no,Birmingham
55364,F,15,13,27,118,145,2,1,0,0,0,1,0,0,no,Glasgow
55365,M,27,7,77,58,135,7,1,2,2,0,1,1,0,yes,Glasgow
55366,F,49,21,57,233,290,5,1,0,2,0,2,0,0,no,London
55367,M,31,9,49,227,276,4,0,0,2,0,2,0,0,no,Glasgow
55368,M,3,3,15,37,52,1,0,0,0,1,0,0,0,no,London
55369,F,31,9,90,301,391,8,3,0,2,1,0,0,2,no,London
55370,M,17,11,29,9,38,2,0,0,0,0,0,1,1,yes,Glasgow
55371,M,1,1,15,130,145,1,1,0,0,0,0,0,0,no,London
55372,F,73,5,133,133,266,12,2,2,3,1,3,0,1,no,London
55373,F,29,21,28,122,150,2,1,0,0,0,0,1,0,no,London
55374,M,31,11,43,109,152,4,1,1,0,1,1,0,0,no,Manchester
55375,M,41,33,26,225,251,2,0,0,0,2,0,0,0,no,London
55376,M,53,23,77,170,247,6,0,0,1,2,0,1,2,no,London
55377,F,11,11,15,125,140,1,0,0,1,0,0,0,0,no,Glasgow
55378,F,11,11,15,228,243,1,1,0,0,0,0,0,0,no,London
55379,F,27,25,28,242,270,2,0,0,0,1,0,1,0,no,Birmingham
55380,M,13,13,15,250,265,1,0,0,1,0,0,0,0,no,Birmingham
55381,M,37,7,119,59,178,10,1,0,3,0,2,0,4,no,London
55382,M,15,15,15,14,29,1,0,0,0,1,0,0,0,no,Birmingham
55383,F,19,13,24,227,251,2,1,1,0,0,0,0,0,no,London
55384,F,39,13,100,129,229,8,0,2,0,1,2,1,2,no,London
55385,F,5,5,15,37,52,1,1,0,0,0,0,0,0,no,Birmingham
55386,M,41,13,58,65,123,5,0,2,1,1,0,1,0,yes,London
55387,F,9,7,25,9,34,2,0,1,1,0,0,0,0,no,London
55388,M,53,9,88,284,372,8,1,1,2,3,0,0,1,no,Birmingham
55389,M,35,31,29,33,62,2,0,0,0,0,1,0,1,yes,London
55390,F,27,13,67,196,263,6,1,1,2,0,1,1,0,no,Birmingham
55391,F,29,29,15,182,197,1,0,0,0,1,0,0,0,no,Birmingham
55392,F,69,11,137,326,463,12,3,1,4,1,0,1,2,yes,Bristol
55393,F,5,3,28,279,307,2,0,1,0,0,0,1,0,no,London
55394,F,11,3,37,50,87,3,1,0,0,1,0,0,1,yes,Glasgow
55395,F,47,31,40,14,54,3,0,0,1,1,0,0,1,no,Liverpool
55396,F,13,9,25,115,140,2,1,0,1,0,0,0,0,no,sheffield
55397,F,45,5,94,129,223,8,3,0,1,0,0,3,1,yes,London
55398,M,67,11,138,125,263,12,6,2,0,0,4,0,0,no,London
55399,F,19,11,25,156,181,2,1,0,1,0,0,0,0,no,London
55400,F,55,9,86,100,186,8,2,1,3,0,1,0,1,no,London
55401,F,7,7,15,165,180,1,0,0,0,0,0,1,0,no,London
55402,M,67,9,131,117,248,11,3,0,1,3,3,0,1,no,London
55403,M,19,13,25,132,157,2,0,0,2,0,0,0,0,no,Birmingham
55404,F,33,25,35,301,336,3,0,1,1,1,0,0,0,no,Birmingham
55405,M,9,1,26,34,60,2,0,0,0,2,0,0,0,no,London
55406,M,1,1,15,25,40,1,0,0,0,1,0,0,0,no,London
55407,M,15,15,15,151,166,1,0,0,0,1,0,0,0,no,London
55408,M,35,7,63,295,358,5,0,1,0,2,0,0,2,no,London
55409,M,3,3,15,168,183,1,0,0,0,1,0,0,0,no,London
55410,F,67,3,122,163,285,11,5,0,3,0,2,0,1,no,London
55411,M,57,33,63,254,317,6,2,2,0,2,0,0,0,no,London
55412,M,13,9,29,20,49,2,0,1,0,0,0,0,1,no,London
55413,F,31,31,15,257,272,1,0,0,0,0,0,0,1,no,Birmingham
55414,M,27,11,68,106,174,6,1,2,0,1,1,1,0,yes,Birmingham
55415,F,41,5,133,332,465,12,2,3,4,0,1,1,1,no,Bristol
55416,F,15,11,28,241,269,2,1,0,0,0,0,1,0,no,Manchester
55417,M,13,11,29,192,221,2,0,0,1,0,0,0,1,no,Liverpool
55418,F,13,5,26,234,260,2,1,0,0,1,0,0,0,no,London
55419,M,1,1,15,281,296,1,1,0,0,0,0,0,0,no,Glasgow
55420,F,75,15,128,39,167,11,0,2,4,1,0,2,2,no,Manchester
55421,M,21,3,61,117,178,5,1,0,0,2,0,1,1,no,Birmingham
55422,F,9,9,15,288,303,1,0,0,0,0,0,1,0,no,Glasgow
55423,F,17,13,29,124,153,2,0,0,1,0,0,0,1,no,sheffield
55424,F,9,9,15,94,109,1,0,0,1,0,0,0,0,no,Birmingham
55425,F,5,5,15,6,21,1,0,0,0,0,0,1,0,no,Glasgow
55426,F,23,23,15,237,252,1,1,0,0,0,0,0,0,no,Glasgow
55427,F,21,21,15,140,155,1,0,0,1,0,0,0,0,no,Glasgow
55428,M,37,9,71,267,338,6,1,0,1,2,0,1,1,no,sheffield
55429,F,13,5,29,142,171,2,1,0,0,0,0,0,1,no,London
55430,F,7,7,15,34,49,1,0,0,1,0,0,0,0,no,London
55431,M,9,9,15,92,107,1,0,0,0,0,0,1,0,yes,Birmingham
55432,M,13,9,27,105,132,2,0,0,1,0,1,0,0,no,London
55433,M,29,1,121,310,431,11,1,1,5,2,0,1,1,no,Birmingham
55434,F,11,11,15,280,295,1,1,0,0,0,0,0,0,no,London
55435,F,33,13,60,21,81,5,0,1,2,0,1,0,1,no,London
55436,F,49,33,36,247,283,3,0,2,0,0,1,0,0,no,London
55437,M,53,15,115,287,402,10,1,2,2,2,0,1,2,no,London
55438,F,37,9,112,104,216,10,4,2,2,0,0,0,2,no,Birmingham
55439,M,59,31,57,139,196,5,2,1,0,1,0,0,1,no,London
55440,F,13,11,28,301,329,2,0,0,1,0,0,1,0,no,London
55441,F,1,1,15,289,304,1,0,0,1,0,0,0,0,no,Liverpool
55442,M,67,13,138,236,374,12,3,1,2,1,1,1,3,no,Glasgow
55443,M,33,33,15,276,291,1,0,1,0,0,0,0,0,no,Birmingham
55444,M,49,11,138,316,454,12,2,1,1,3,1,2,2,yes,Liverpool
55445,F,43,9,99,96,195,9,1,2,2,2,1,1,0,no,London
55446,M,3,3,15,35,50,1,0,0,0,0,1,0,0,no,sheffield
55447,M,47,7,96,258,354,8,0,2,1,2,0,2,1,yes,Glasgow
55448,F,55,15,111,255,366,10,3,4,2,0,1,0,0,no,London
55449,F,5,3,25,202,227,2,0,1,1,0,0,0,0,no,London
55450,F,7,7,15,95,110,1,0,0,1,0,0,0,0,no,Glasgow
55451,M,79,15,136,41,177,11,0,1,2,4,0,3,1,no,London
55452,F,13,7,29,6,35,2,0,0,1,0,0,0,1,no,Glasgow
55453,F,7,7,15,102,117,1,0,0,0,1,0,0,0,no,London
55454,F,27,25,23,176,199,2,2,0,0,0,0,0,0,no,London
55455,F,13,13,15,24,39,1,0,0,0,0,0,0,1,no,London
55456,F,29,3,60,62,122,5,1,0,2,0,0,1,1,no,Glasgow
55457,F,63,13,140,313,453,12,2,1,4,1,1,0,3,no,London
55458,M,27,27,15,226,241,1,0,0,1,0,0,0,0,no,London
55459,F,61,19,121,213,334,11,1,2,3,1,3,1,0,no,Birmingham
55460,F,39,11,63,224,287,6,3,2,0,0,0,0,1,yes,Glasgow
55461,F,33,11,112,219,331,10,2,0,2,1,3,2,0,yes,Liverpool
55462,M,33,11,45,221,266,4,1,1,1,0,0,1,0,no,London
